record,observer_id,date,period,month,time,time_meal,enclosure_access,n_encl,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,focal_sex,focal_group,focal_age
22126,916,07/07/2016,jun-jul,1,10:48:23,after,satellite_only,1,satellite,PA,PA,PA,51.639,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
22128,916,07/07/2016,jun-jul,1,10:49:14,after,satellite_only,1,satellite,PA,PA,,25.957,1,not_visible,satellite,not_visible,,female,sat1,adult
22130,916,07/07/2016,jun-jul,1,10:49:40,after,satellite_only,1,satellite,PA,PA,,3.507,1,inactive,satellite,inactive,,female,sat1,adult
22132,916,07/07/2016,jun-jul,1,10:49:44,after,satellite_only,1,satellite,PA,PA,PA,5.934,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
22134,916,07/07/2016,jun-jul,1,10:49:50,after,satellite_only,1,satellite,PA,PA,,2.27,1,movement,satellite,movement,,female,sat1,adult
22136,916,07/07/2016,jun-jul,1,10:49:52,after,satellite_only,1,satellite,PA,PA,PA,20.898,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
22138,916,07/07/2016,jun-jul,1,10:50:13,after,satellite_only,1,satellite,PA,PA,,13.262,1,inactive,satellite,inactive,,female,sat1,adult
22140,916,07/07/2016,jun-jul,1,10:50:26,after,satellite_only,1,satellite,PA,PA,PA,11.443,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
22142,916,07/07/2016,jun-jul,1,10:50:37,after,satellite_only,1,satellite,PA,PA,,16.839,1,inactive,satellite,inactive,,female,sat1,adult
22144,916,07/07/2016,jun-jul,1,10:50:54,after,satellite_only,1,satellite,PA,PA,PA,16.2,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
22146,916,07/07/2016,jun-jul,1,10:51:10,after,satellite_only,1,satellite,PA,PA,,8.276,1,inactive,satellite,inactive,,female,sat1,adult
22148,916,07/07/2016,jun-jul,1,10:51:19,after,satellite_only,1,satellite,PA,PA,,11.587,1,movement,satellite,movement,,female,sat1,adult
22150,916,07/07/2016,jun-jul,1,10:51:30,after,satellite_only,1,satellite,PA,PA,,18.91,1,inactive,satellite,inactive,,female,sat1,adult
22152,916,07/07/2016,jun-jul,1,10:51:49,after,satellite_only,1,satellite,PA,PA,,38.15,1,movement,satellite,movement,,female,sat1,adult
22154,916,07/07/2016,jun-jul,1,10:52:27,after,satellite_only,1,satellite,PA,PA,,4.005,1,feed,satellite,forage,,female,sat1,adult
22452,916,07/07/2016,jun-jul,1,15:51:32,none,satellite_only,1,satellite,CL,CL,,85.785,1,inactive,satellite,inactive,,male,sat2,subadult
22454,916,07/07/2016,jun-jul,1,15:52:58,none,satellite_only,1,satellite,CL,CL,CL,7.581,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22456,916,07/07/2016,jun-jul,1,15:53:06,none,satellite_only,1,satellite,CL,CL,,157.25,1,inactive,satellite,inactive,,male,sat2,subadult
22458,916,07/07/2016,jun-jul,1,15:55:43,none,satellite_only,1,satellite,CL,CL,CL,17.138,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22460,916,07/07/2016,jun-jul,1,15:56:00,none,satellite_only,1,satellite,CL,CL,,21.329,1,inactive,satellite,inactive,,male,sat2,subadult
22462,916,07/07/2016,jun-jul,1,15:56:21,none,satellite_only,1,satellite,CL,CL,CL,8.901,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22464,916,07/07/2016,jun-jul,1,15:56:30,none,satellite_only,1,satellite,CL,CL,,69.21,1,inactive,satellite,inactive,,male,sat2,subadult
22466,916,07/07/2016,jun-jul,1,15:57:39,none,satellite_only,1,satellite,CL,CL,CL,5.577,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22468,916,07/07/2016,jun-jul,1,15:57:45,none,satellite_only,1,satellite,CL,CL,,10.302,1,inactive,satellite,inactive,,male,sat2,subadult
22470,916,07/07/2016,jun-jul,1,15:57:55,none,satellite_only,1,satellite,CL,CL,,45.644,1,not_visible,satellite,not_visible,,male,sat2,subadult
22472,916,07/07/2016,jun-jul,1,15:58:41,none,satellite_only,1,satellite,CL,CL,,106.857,1,inactive,satellite,inactive,,male,sat2,subadult
22474,916,07/07/2016,jun-jul,1,16:00:28,none,satellite_only,1,satellite,CL,CL,CL,2.914,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22476,916,07/07/2016,jun-jul,1,16:00:31,none,satellite_only,1,satellite,CL,CL,,393.131,1,inactive,satellite,inactive,,male,sat2,subadult
22478,916,07/07/2016,jun-jul,1,16:07:04,none,satellite_only,1,satellite,CL,CL,CL,20.043,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22480,916,07/07/2016,jun-jul,1,16:07:24,none,satellite_only,1,satellite,CL,CL,,32.767,1,inactive,satellite,inactive,,male,sat2,subadult
22482,916,07/07/2016,jun-jul,1,16:07:57,none,satellite_only,1,satellite,CL,CL,,2.084,1,movement,satellite,movement,,male,sat2,subadult
22484,916,07/07/2016,jun-jul,1,16:07:59,none,satellite_only,1,satellite,CL,CL,,5.363,1,inactive,satellite,inactive,,male,sat2,subadult
22486,916,07/07/2016,jun-jul,1,16:08:04,before,satellite_only,1,satellite,CL,CL,CL,2.478,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22488,916,07/07/2016,jun-jul,1,16:08:06,before,satellite_only,1,satellite,CL,CL,,39.958,1,inactive,satellite,inactive,,male,sat2,subadult
22490,916,07/07/2016,jun-jul,1,16:08:46,before,satellite_only,1,satellite,CL,CL,,8.079,1,movement,satellite,movement,,male,sat2,subadult
22492,916,07/07/2016,jun-jul,1,16:08:55,before,satellite_only,1,satellite,CL,CL,,85.629,1,inactive,satellite,inactive,,male,sat2,subadult
22494,916,07/07/2016,jun-jul,1,16:10:20,before,satellite_only,1,satellite,CL,CL,CL,2.898,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
22496,916,07/07/2016,jun-jul,1,16:10:23,before,satellite_only,1,satellite,CL,CL,,4.259,1,inactive,satellite,inactive,,male,sat2,subadult
22498,916,07/07/2016,jun-jul,1,16:10:27,before,satellite_only,1,satellite,CL,CL,,9.538,1,movement,satellite,movement,,male,sat2,subadult
22500,916,07/07/2016,jun-jul,1,16:10:37,before,satellite_only,1,satellite,CL,CL,,34.578,1,inactive,satellite,inactive,,male,sat2,subadult
22502,916,07/07/2016,jun-jul,1,16:11:11,before,satellite_only,1,satellite,CL,CL,,4.972,1,movement,satellite,movement,,male,sat2,subadult
22504,916,07/07/2016,jun-jul,1,16:11:16,before,satellite_only,1,satellite,CL,CL,,9.525,1,inactive,satellite,inactive,,male,sat2,subadult
22509,916,07/07/2016,jun-jul,1,16:12:02,before,satellite_only,1,satellite,DU,DU,,19.871,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22511,916,07/07/2016,jun-jul,1,16:12:22,before,satellite_only,1,satellite,DU,DU,,8.776,1,movement,satellite,movement,,female,sat2,subadult
22513,916,07/07/2016,jun-jul,1,16:12:31,before,satellite_only,1,satellite,DU,DU,,14.757,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22515,916,07/07/2016,jun-jul,1,16:12:45,before,satellite_only,1,satellite,DU,DU,,2.786,1,feed,satellite,forage,,female,sat2,subadult
22517,916,07/07/2016,jun-jul,1,16:12:48,before,satellite_only,1,satellite,DU,DU,,64.903,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22519,916,07/07/2016,jun-jul,1,16:13:53,before,satellite_only,1,satellite,DU,DU,,7.548,1,movement,satellite,movement,,female,sat2,subadult
22521,916,07/07/2016,jun-jul,1,16:14:01,before,satellite_only,1,satellite,DU,DU,,28.214,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22523,916,07/07/2016,jun-jul,1,16:14:29,before,satellite_only,1,satellite,DU,DU,,6.914,1,movement,satellite,movement,,female,sat2,subadult
22525,916,07/07/2016,jun-jul,1,16:14:36,before,satellite_only,1,satellite,DU,DU,,29.131,1,inactive,satellite,inactive,,female,sat2,subadult
22527,916,07/07/2016,jun-jul,1,16:15:05,before,satellite_only,1,satellite,DU,DU,,28.436,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22529,916,07/07/2016,jun-jul,1,16:15:33,before,satellite_only,1,satellite,DU,DU,,3.101,1,feed,satellite,forage,,female,sat2,subadult
22531,916,07/07/2016,jun-jul,1,16:15:36,before,satellite_only,1,satellite,DU,DU,DU,48.084,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
22533,916,07/07/2016,jun-jul,1,16:16:24,before,satellite_only,1,satellite,DU,DU,,6.334,1,inactive,satellite,inactive,,female,sat2,subadult
22535,916,07/07/2016,jun-jul,1,16:16:31,before,satellite_only,1,satellite,DU,DU,DU,89.628,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
22537,916,07/07/2016,jun-jul,1,16:18:00,before,satellite_only,1,satellite,DU,DU,,44.256,1,inactive,satellite,inactive,,female,sat2,subadult
22539,916,07/07/2016,jun-jul,1,16:18:45,before,satellite_only,1,satellite,DU,DU,,27.937,1,other,satellite,other,,female,sat2,subadult
22541,916,07/07/2016,jun-jul,1,16:19:13,before,satellite_only,1,satellite,DU,DU,DU,11.081,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
22543,916,07/07/2016,jun-jul,1,16:19:24,before,satellite_only,1,satellite,DU,DU,,41.845,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22545,916,07/07/2016,jun-jul,1,16:20:06,before,satellite_only,1,satellite,DU,DU,DU,19.992,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
22547,916,07/07/2016,jun-jul,1,16:20:26,before,satellite_only,1,satellite,DU,DU,,7.661,1,movement,satellite,movement,,female,sat2,subadult
22549,916,07/07/2016,jun-jul,1,16:20:33,before,satellite_only,1,satellite,DU,DU,,10.488,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22551,916,07/07/2016,jun-jul,1,16:20:44,before,satellite_only,1,satellite,DU,DU,,37.068,1,movement,satellite,movement,,female,sat2,subadult
22553,916,07/07/2016,jun-jul,1,16:21:21,before,satellite_only,1,satellite,DU,DU,,11.018,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22555,916,07/07/2016,jun-jul,1,16:21:32,before,satellite_only,1,satellite,DU,DU,,5.384,1,movement,satellite,movement,,female,sat2,subadult
22557,916,07/07/2016,jun-jul,1,16:21:37,before,satellite_only,1,satellite,DU,DU,,139.722,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22559,916,07/07/2016,jun-jul,1,16:23:57,before,satellite_only,1,satellite,DU,DU,,6.833,1,movement,satellite,movement,,female,sat2,subadult
22561,916,07/07/2016,jun-jul,1,16:24:04,before,satellite_only,1,satellite,DU,DU,,13.092,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22563,916,07/07/2016,jun-jul,1,16:24:17,before,satellite_only,1,satellite,DU,DU,,21.958,1,movement,satellite,movement,,female,sat2,subadult
22565,916,07/07/2016,jun-jul,1,16:24:39,before,satellite_only,1,satellite,DU,DU,PE,10.057,1,sit_in_proximity,satellite,inactive,,female,sat2,subadult
22567,916,07/07/2016,jun-jul,1,16:24:49,before,satellite_only,1,satellite,DU,DU,DU,5.218,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22569,916,07/07/2016,jun-jul,1,16:24:54,before,satellite_only,1,satellite,DU,DU,PE,27.548,1,sit_in_proximity,satellite,inactive,,female,sat2,subadult
22571,916,07/07/2016,jun-jul,1,16:25:22,before,satellite_only,1,satellite,DU,DU,DU,22.602,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
22572,916,07/07/2016,jun-jul,1,16:25:30,before,satellite_only,1,satellite,DU,PE,DU,18.308,1,groom,satellite,prosocial,,female,sat2,subadult
22574,916,07/07/2016,jun-jul,1,16:25:44,before,satellite_only,1,satellite,DU,DU,PE,65.711,1,sit_in_proximity,satellite,inactive,,female,sat2,subadult
22578,916,07/07/2016,jun-jul,1,16:26:50,before,satellite_only,1,satellite,DU,DU,,25.252,1,movement,satellite,movement,,female,sat2,subadult
22581,916,07/07/2016,jun-jul,1,16:27:15,before,satellite_only,1,satellite,DU,DU,DU,9.604,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22583,916,07/07/2016,jun-jul,1,16:27:25,before,satellite_only,1,satellite,DU,DU,,3.282,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22585,916,07/07/2016,jun-jul,1,16:27:28,before,satellite_only,1,satellite,DU,DU,DU,9.446,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
22587,916,07/07/2016,jun-jul,1,16:27:37,before,satellite_only,1,satellite,DU,DU,,6.918,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22589,916,07/07/2016,jun-jul,1,16:27:44,before,satellite_only,1,satellite,DU,DU,,2.797,1,inactive,satellite,inactive,,female,sat2,subadult
22591,916,07/07/2016,jun-jul,1,16:27:47,before,satellite_only,1,satellite,DU,DU,DU,8.35,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22593,916,07/07/2016,jun-jul,1,16:27:56,before,satellite_only,1,satellite,DU,DU,,73.894,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22595,916,07/07/2016,jun-jul,1,16:29:09,before,satellite_only,1,satellite,DU,DU,,11.866,1,movement,satellite,movement,,female,sat2,subadult
22597,916,07/07/2016,jun-jul,1,16:29:21,before,satellite_only,1,satellite,DU,DU,,5.385,1,inactive,satellite,inactive,,female,sat2,subadult
22599,916,07/07/2016,jun-jul,1,16:29:27,before,satellite_only,1,satellite,DU,DU,,23.202,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22601,916,07/07/2016,jun-jul,1,16:29:50,before,satellite_only,1,satellite,DU,DU,,25.984,1,inactive,satellite,inactive,,female,sat2,subadult
22603,916,07/07/2016,jun-jul,1,16:30:16,before,satellite_only,1,satellite,DU,DU,,9.843,1,movement,satellite,movement,,female,sat2,subadult
22605,916,07/07/2016,jun-jul,1,16:30:26,before,satellite_only,1,satellite,DU,DU,,7.785,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22607,916,07/07/2016,jun-jul,1,16:30:33,before,satellite_only,1,satellite,DU,DU,,9.629,1,inactive,satellite,inactive,,female,sat2,subadult
22609,916,07/07/2016,jun-jul,1,16:30:43,before,satellite_only,1,satellite,DU,DU,DU,15.448,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22611,916,07/07/2016,jun-jul,1,16:30:59,before,satellite_only,1,satellite,DU,DU,,35.053,1,movement,satellite,movement,,female,sat2,subadult
22613,916,07/07/2016,jun-jul,1,16:31:34,before,satellite_only,1,satellite,DU,DU,,9.634,1,drink,satellite,forage,,female,sat2,subadult
22615,916,07/07/2016,jun-jul,1,16:31:43,before,satellite_only,1,satellite,DU,DU,,4.566,1,inactive,satellite,inactive,,female,sat2,subadult
22617,916,07/07/2016,jun-jul,1,16:31:48,before,satellite_only,1,satellite,DU,DU,DU,5.788,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22624,916,07/07/2016,jun-jul,1,16:48:36,after,satellite_only,1,satellite,MA,MA,,161.751,1,feed,satellite,forage,,female,sat2,subadult
22627,916,07/07/2016,jun-jul,1,16:51:18,after,satellite_only,1,satellite,MA,MA,MA,8.671,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22629,916,07/07/2016,jun-jul,1,16:51:27,after,satellite_only,1,satellite,MA,MA,,33.832,1,feed,satellite,forage,,female,sat2,subadult
22631,916,07/07/2016,jun-jul,1,16:52:01,after,satellite_only,1,satellite,MA,MA,MA,9.909,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22633,916,07/07/2016,jun-jul,1,16:52:10,after,satellite_only,1,satellite,MA,MA,,46.724,1,movement,satellite,movement,,female,sat2,subadult
22635,916,07/07/2016,jun-jul,1,16:52:57,after,satellite_only,1,satellite,MA,MA,MA,13.091,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22637,916,07/07/2016,jun-jul,1,16:53:10,after,satellite_only,1,satellite,MA,MA,,29.367,1,movement,satellite,movement,,female,sat2,subadult
22639,916,07/07/2016,jun-jul,1,16:53:40,after,satellite_only,1,satellite,MA,MA,,5.472,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22641,916,07/07/2016,jun-jul,1,16:53:45,after,satellite_only,1,satellite,MA,MA,,18.012,1,movement,satellite,movement,,female,sat2,subadult
22643,916,07/07/2016,jun-jul,1,16:54:03,after,satellite_only,1,satellite,MA,MA,,12.775,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22645,916,07/07/2016,jun-jul,1,16:54:16,after,satellite_only,1,satellite,MA,MA,,29.242,1,feed,satellite,forage,,female,sat2,subadult
22647,916,07/07/2016,jun-jul,1,16:54:45,after,satellite_only,1,satellite,MA,MA,,13.365,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22649,916,07/07/2016,jun-jul,1,16:54:59,after,satellite_only,1,satellite,MA,MA,,3.972,1,movement,satellite,movement,,female,sat2,subadult
22651,916,07/07/2016,jun-jul,1,16:55:02,after,satellite_only,1,satellite,MA,MA,,8.237,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22653,916,07/07/2016,jun-jul,1,16:55:11,after,satellite_only,1,satellite,MA,MA,MA,2.711,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22655,916,07/07/2016,jun-jul,1,16:55:13,after,satellite_only,1,satellite,MA,MA,,14.767,1,feed,satellite,forage,,female,sat2,subadult
22657,916,07/07/2016,jun-jul,1,16:55:28,after,satellite_only,1,satellite,MA,MA,,2.459,1,movement,satellite,movement,,female,sat2,subadult
22659,916,07/07/2016,jun-jul,1,16:55:31,after,satellite_only,1,satellite,MA,MA,,11.714,1,feed,satellite,forage,,female,sat2,subadult
22661,916,07/07/2016,jun-jul,1,16:55:42,after,satellite_only,1,satellite,MA,MA,,25.677,1,movement,satellite,movement,,female,sat2,subadult
22663,916,07/07/2016,jun-jul,1,16:56:08,after,satellite_only,1,satellite,MA,MA,,18.434,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22665,916,07/07/2016,jun-jul,1,16:56:26,after,satellite_only,1,satellite,MA,MA,,13.182,1,movement,satellite,movement,,female,sat2,subadult
22667,916,07/07/2016,jun-jul,1,16:56:40,after,satellite_only,1,satellite,MA,MA,,16.314,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22669,916,07/07/2016,jun-jul,1,16:56:56,after,satellite_only,1,satellite,MA,MA,,6.988,1,movement,satellite,movement,,female,sat2,subadult
22671,916,07/07/2016,jun-jul,1,16:57:03,after,satellite_only,1,satellite,MA,MA,,30.081,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22673,916,07/07/2016,jun-jul,1,16:57:33,after,satellite_only,1,satellite,MA,MA,,3.698,1,feed,satellite,forage,,female,sat2,subadult
22675,916,07/07/2016,jun-jul,1,16:57:37,after,satellite_only,1,satellite,MA,MA,,6.322,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
22677,916,07/07/2016,jun-jul,1,16:57:43,after,satellite_only,1,satellite,MA,MA,,10.812,1,movement,satellite,movement,,female,sat2,subadult
22679,916,07/07/2016,jun-jul,1,16:57:54,after,satellite_only,1,satellite,MA,MA,,4.013,1,inactive,satellite,inactive,,female,sat2,subadult
22681,916,07/07/2016,jun-jul,1,16:57:58,after,satellite_only,1,satellite,MA,MA,,224.887,1,feed,satellite,forage,,female,sat2,subadult
22683,916,07/07/2016,jun-jul,1,17:01:43,after,satellite_only,1,satellite,MA,MA,,11.48,1,drink,satellite,forage,,female,sat2,subadult
22685,916,07/07/2016,jun-jul,1,17:01:54,after,satellite_only,1,satellite,MA,MA,MA,6.804,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22687,916,07/07/2016,jun-jul,1,17:02:01,after,satellite_only,1,satellite,MA,MA,,3.854,1,movement,satellite,movement,,female,sat2,subadult
22689,916,07/07/2016,jun-jul,1,17:02:05,after,satellite_only,1,satellite,MA,MA,,51.74,1,feed,satellite,forage,,female,sat2,subadult
22691,916,07/07/2016,jun-jul,1,17:02:57,after,satellite_only,1,satellite,MA,MA,MA,46.044,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22693,916,07/07/2016,jun-jul,1,17:03:43,after,satellite_only,1,satellite,MA,MA,,38.018,1,drink,satellite,forage,,female,sat2,subadult
22695,916,07/07/2016,jun-jul,1,17:04:21,after,satellite_only,1,satellite,MA,MA,MA,22.071,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22697,916,07/07/2016,jun-jul,1,17:04:43,after,satellite_only,1,satellite,MA,MA,,3.589,1,feed,satellite,forage,,female,sat2,subadult
22699,916,07/07/2016,jun-jul,1,17:04:46,after,satellite_only,1,satellite,MA,MA,,48.518,1,drink,satellite,forage,,female,sat2,subadult
22701,916,07/07/2016,jun-jul,1,17:05:35,after,satellite_only,1,satellite,MA,MA,,20.361,1,movement,satellite,movement,,female,sat2,subadult
22703,916,07/07/2016,jun-jul,1,17:05:55,after,satellite_only,1,satellite,MA,MA,,7.016,1,inactive,satellite,inactive,,female,sat2,subadult
22705,916,07/07/2016,jun-jul,1,17:06:02,after,satellite_only,1,satellite,MA,MA,MA,7.223,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
22707,916,07/07/2016,jun-jul,1,17:06:10,after,satellite_only,1,satellite,MA,MA,MA,22.285,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
22709,916,07/07/2016,jun-jul,1,17:06:32,after,satellite_only,1,satellite,MA,MA,MA,11.733,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
22711,916,07/07/2016,jun-jul,1,17:06:44,after,satellite_only,1,satellite,MA,MA,,7.168,1,inactive,satellite,inactive,,female,sat2,subadult
22713,916,07/07/2016,jun-jul,1,17:06:51,after,satellite_only,1,satellite,MA,MA,MA,24.116,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
22715,916,07/07/2016,jun-jul,1,17:07:15,after,satellite_only,1,satellite,MA,MA,MA,19.404,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
